40,1,Noise0,target,6,15
40,1,Noise0,target,5,9
40,1,Noise0,target,4,3
40,1,Noise0,target,3,1
40,1,Noise0,target,2,1
40,1,Noise0,target,1,1
40,1,Noise0,lure,6,0
40,1,Noise0,lure,5,1
40,1,Noise0,lure,4,1
40,1,Noise0,lure,3,4
40,1,Noise0,lure,2,2
40,1,Noise0,lure,1,22
40,1,Noise1,target,6,9
40,1,Noise1,target,5,8
40,1,Noise1,target,4,4
40,1,Noise1,target,3,6
40,1,Noise1,target,2,2
40,1,Noise1,target,1,1
40,1,Noise1,lure,6,0
40,1,Noise1,lure,5,3
40,1,Noise1,lure,4,0
40,1,Noise1,lure,3,1
40,1,Noise1,lure,2,5
40,1,Noise1,lure,1,21
40,1,Noise2,target,6,6
40,1,Noise2,target,5,12
40,1,Noise2,target,4,7
40,1,Noise2,target,3,4
40,1,Noise2,target,2,0
40,1,Noise2,target,1,1
40,1,Noise2,lure,6,0
40,1,Noise2,lure,5,5
40,1,Noise2,lure,4,6
40,1,Noise2,lure,3,2
40,1,Noise2,lure,2,2
40,1,Noise2,lure,1,15
40,1,Noise3,target,6,7
40,1,Noise3,target,5,12
40,1,Noise3,target,4,5
40,1,Noise3,target,3,2
40,1,Noise3,target,2,2
40,1,Noise3,target,1,2
40,1,Noise3,lure,6,0
40,1,Noise3,lure,5,3
40,1,Noise3,lure,4,6
40,1,Noise3,lure,3,3
40,1,Noise3,lure,2,5
40,1,Noise3,lure,1,13
40,1,Noise4,target,6,4
40,1,Noise4,target,5,14
40,1,Noise4,target,4,6
40,1,Noise4,target,3,1
40,1,Noise4,target,2,4
40,1,Noise4,target,1,1
40,1,Noise4,lure,6,1
40,1,Noise4,lure,5,5
40,1,Noise4,lure,4,8
40,1,Noise4,lure,3,6
40,1,Noise4,lure,2,7
40,1,Noise4,lure,1,3
40,1,Noise5,target,6,4
40,1,Noise5,target,5,13
40,1,Noise5,target,4,8
40,1,Noise5,target,3,3
40,1,Noise5,target,2,0
40,1,Noise5,target,1,2
40,1,Noise5,lure,6,2
40,1,Noise5,lure,5,6
40,1,Noise5,lure,4,2
40,1,Noise5,lure,3,7
40,1,Noise5,lure,2,4
40,1,Noise5,lure,1,9
40,1,Noise6,target,6,5.0
40,1,Noise6,target,5,9.0
40,1,Noise6,target,4,9.0
40,1,Noise6,target,3,4.0
40,1,Noise6,target,2,1.0
40,1,Noise6,target,1,2.0
40,1,Noise6,lure,6,0
40,1,Noise6,lure,5,7
40,1,Noise6,lure,4,7
40,1,Noise6,lure,3,5
40,1,Noise6,lure,2,3
40,1,Noise6,lure,1,8
40,1,Noise7,target,6,3
40,1,Noise7,target,5,13
40,1,Noise7,target,4,8
40,1,Noise7,target,3,3
40,1,Noise7,target,2,2
40,1,Noise7,target,1,1
40,1,Noise7,lure,6,0
40,1,Noise7,lure,5,6
40,1,Noise7,lure,4,8
40,1,Noise7,lure,3,5
40,1,Noise7,lure,2,5
40,1,Noise7,lure,1,6
