30,1,Noise0,target,6,19.0
30,1,Noise0,target,5,5.0
30,1,Noise0,target,4,1.0
30,1,Noise0,target,3,2.0
30,1,Noise0,target,2,2.0
30,1,Noise0,target,1,1.0
30,1,Noise0,lure,6,2.0
30,1,Noise0,lure,5,0.0
30,1,Noise0,lure,4,1.0
30,1,Noise0,lure,3,3.0
30,1,Noise0,lure,2,1.0
30,1,Noise0,lure,1,23.0
30,1,Noise1,target,6,12.0
30,1,Noise1,target,5,4.0
30,1,Noise1,target,4,2.0
30,1,Noise1,target,3,4.0
30,1,Noise1,target,2,0.0
30,1,Noise1,target,1,8.0
30,1,Noise1,lure,6,0.0
30,1,Noise1,lure,5,2.0
30,1,Noise1,lure,4,2.0
30,1,Noise1,lure,3,2.0
30,1,Noise1,lure,2,1.0
30,1,Noise1,lure,1,23.0
30,1,Noise2,target,6,5.0
30,1,Noise2,target,5,10.0
30,1,Noise2,target,4,3.0
30,1,Noise2,target,3,3.0
30,1,Noise2,target,2,3.0
30,1,Noise2,target,1,6.0
30,1,Noise2,lure,6,0.0
30,1,Noise2,lure,5,5.0
30,1,Noise2,lure,4,0.0
30,1,Noise2,lure,3,2.0
30,1,Noise2,lure,2,2.0
30,1,Noise2,lure,1,21.0
30,1,Noise3,target,6,4.0
30,1,Noise3,target,5,9.0
30,1,Noise3,target,4,4.0
30,1,Noise3,target,3,3.0
30,1,Noise3,target,2,3.0
30,1,Noise3,target,1,7.0
30,1,Noise3,lure,6,0.0
30,1,Noise3,lure,5,5.0
30,1,Noise3,lure,4,4.0
30,1,Noise3,lure,3,3.0
30,1,Noise3,lure,2,3.0
30,1,Noise3,lure,1,15.0
30,1,Noise4,target,6,3.0
30,1,Noise4,target,5,4.0
30,1,Noise4,target,4,6.0
30,1,Noise4,target,3,4.0
30,1,Noise4,target,2,5.0
30,1,Noise4,target,1,8.0
30,1,Noise4,lure,6,0.0
30,1,Noise4,lure,5,2.0
30,1,Noise4,lure,4,5.0
30,1,Noise4,lure,3,3.0
30,1,Noise4,lure,2,6.0
30,1,Noise4,lure,1,14.0
