40,1,Noise0,target,6,11
40,1,Noise0,target,5,12
40,1,Noise0,target,4,3
40,1,Noise0,target,3,1
40,1,Noise0,target,2,1
40,1,Noise0,target,1,2
40,1,Noise0,lure,6,0
40,1,Noise0,lure,5,4
40,1,Noise0,lure,4,7
40,1,Noise0,lure,3,4
40,1,Noise0,lure,2,3
40,1,Noise0,lure,1,12
40,1,Noise1,target,6,5
40,1,Noise1,target,5,16
40,1,Noise1,target,4,4
40,1,Noise1,target,3,3
40,1,Noise1,target,2,0
40,1,Noise1,target,1,2
40,1,Noise1,lure,6,0
40,1,Noise1,lure,5,8
40,1,Noise1,lure,4,4
40,1,Noise1,lure,3,4
40,1,Noise1,lure,2,5
40,1,Noise1,lure,1,9
40,1,Noise2,target,6,5
40,1,Noise2,target,5,11
40,1,Noise2,target,4,6
40,1,Noise2,target,3,3
40,1,Noise2,target,2,2
40,1,Noise2,target,1,3
40,1,Noise2,lure,6,2
40,1,Noise2,lure,5,3
40,1,Noise2,lure,4,6
40,1,Noise2,lure,3,4
40,1,Noise2,lure,2,5
40,1,Noise2,lure,1,10
40,1,Noise3,target,6,3
40,1,Noise3,target,5,13
40,1,Noise3,target,4,8
40,1,Noise3,target,3,4
40,1,Noise3,target,2,1
40,1,Noise3,target,1,1
40,1,Noise3,lure,6,1
40,1,Noise3,lure,5,10
40,1,Noise3,lure,4,7
40,1,Noise3,lure,3,6
40,1,Noise3,lure,2,4
40,1,Noise3,lure,1,2
40,1,Noise4,target,6,1
40,1,Noise4,target,5,11
40,1,Noise4,target,4,7
40,1,Noise4,target,3,7
40,1,Noise4,target,2,1
40,1,Noise4,target,1,3
40,1,Noise4,lure,6,1
40,1,Noise4,lure,5,7
40,1,Noise4,lure,4,7
40,1,Noise4,lure,3,5
40,1,Noise4,lure,2,3
40,1,Noise4,lure,1,7
